level_0,Unnamed: 0,index,case,event,journey_id,random_distributed_time,new_trace,delay,random_distributed_time_delay,timestamp,time_diff,new_guess_col,TAP,TOK_TAP,TOK_TAP_is_cut,TOK_MPTAP_is_cut,TOK_MPTAP,TAP_is_cut,TAP_discovered_case,next_activity,pair,MPTAP,MPTAP_is_cut,MPTAP_discovered_case
1502,1625,1625,271,F,2,1.2649081501055208,False,0.0,1.2649081501055208,1806.7797462311423,1.750209836267686,True,1.750209836267686,-0.340658524652923,False,False,-0.05361517029850971,False,274.0,D,F_D,1.4835675561046475,False,313.0
1503,1634,1634,274,D,2,0.7502098362677713,True,1.0,1.7502098362677714,1808.52995606741,0.278116491348328,False,0.278116491348328,-1.812627916252993,False,False,-0.7317046543028142,False,274.0,E,D_E,0.847124683591519,False,313.0
1504,1635,1635,274,E,2,0.2781164913482187,False,0.0,0.2781164913482187,1808.8080725587583,0.2709375478202673,False,0.2709375478202673,-1.8195734647317865,False,False,-0.5098077134635497,False,274.0,A,E_A,1.0515877553114021,False,313.0
1505,1636,1636,274,A,2,0.270937547820165,False,0.0,0.270937547820165,1809.0790101065784,0.2686242897457305,False,0.2686242897457305,-1.8216559483932966,False,False,-0.7490480029067126,False,274.0,D,A_D,0.902478125896434,False,313.0
1506,1637,1637,274,D,2,0.2686242897456816,False,0.0,0.2686242897456816,1809.3476343963243,1.6893033575522622,False,1.6893033575522622,-0.400747228566229,False,False,-0.3631351290773559,False,274.0,B,D_B,1.0289531194552268,False,313.0
1507,1638,1638,274,B,2,1.689303357552311,False,0.0,1.689303357552311,1811.0369377538768,1.33920207392498,True,1.33920207392498,-0.7506981523058343,False,True,0.06544851530686158,False,274.0,D,B_D,1.5305363896370165,True,313.0
1508,1675,1675,281,D,2,0.339202073924911,True,1.0,1.339202073924911,1812.3761398278016,0.4654901630262884,False,0.4654901630262884,-1.6241433321400698,False,False,-0.7352448415945112,False,274.0,E,D_E,0.847124683591519,False,314.0
1509,1676,1676,281,E,2,0.4654901630261803,False,0.0,0.4654901630261803,1812.841629990828,0.0080683765795583,False,0.0080683765795583,-2.081284574975843,False,False,-0.5196713542101992,False,274.0,A,E_A,1.0515877553114021,False,314.0
1510,1677,1677,281,A,2,0.0080683765796142,False,0.0,0.0080683765796142,1812.8496983674077,1.5906120173647196,False,1.5906120173647196,-0.4986112680330015,False,False,-0.7374766693240175,False,274.0,D,A_D,0.902478125896434,False,314.0
1511,1678,1678,281,D,2,1.5906120173648175,False,0.0,1.5906120173648175,1814.440310384772,0.2838294904261147,False,0.2838294904261147,-1.8052048336932187,False,False,-0.36891247369396507,False,274.0,B,D_B,1.0289531194552268,False,314.0
1512,1679,1679,281,B,2,0.283829490426195,False,0.0,0.283829490426195,1814.7241398751985,1.643024614370688,True,1.643024614370688,-0.44577681302969485,False,True,0.38059431106150043,False,274.0,B,B_B,1.9246723147232576,True,314.0
1513,1700,1700,285,B,2,0.6430246143706029,True,1.0,1.6430246143706029,1816.367164489569,0.0484266021135226,False,0.0484266021135226,-2.040206462574478,False,True,0.05074316789302302,False,274.0,D,B_D,1.5305363896370165,True,315.0
1514,1701,1701,285,D,2,0.0484266021135112,False,0.0,0.0484266021135112,1816.4155910916825,1.4618840686953265,False,1.4618840686953265,-0.6266025755168891,False,False,-0.3677266394570129,False,274.0,B,D_B,1.0289531194552268,False,316.0
1515,1702,1702,285,B,2,1.4618840686952328,False,0.0,1.4618840686952328,1817.8774751603776,3.339042388498001,True,3.339042388498001,1.2507875726384228,True,True,0.06649604597942838,True,274.0,D,B_D,1.5305363896370165,True,316.0
1516,1762,1762,297,D,2,2.3390423884981137,True,1.0,3.3390423884981137,1821.216517548876,1.083399538029198,False,1.083399538029198,-1.0061055149732505,False,False,-0.7326010293817848,False,275.0,E,D_E,0.847124683591519,False,317.0
1517,1763,1763,297,E,2,1.0833995380291463,False,0.0,1.0833995380291463,1822.299917086905,0.7957962403902457,False,0.7957962403902457,-1.2933989071180645,False,False,-0.5222294487120243,False,275.0,A,E_A,1.0515877553114021,False,317.0
1518,1764,1764,297,A,2,0.7957962403903354,False,0.0,0.7957962403903354,1823.0957133272952,0.3291070775792377,False,0.3291070775792377,-1.7597683300415374,False,False,-0.7446074814748281,False,275.0,D,A_D,0.902478125896434,False,317.0
1519,1765,1765,297,D,2,0.3291070775792625,False,0.0,0.3291070775792625,1823.4248204048745,0.214909528937369,False,0.214909528937369,-1.8737208020831861,False,False,-0.37385543671760524,False,275.0,B,D_B,1.0289531194552268,False,317.0
1520,1766,1766,297,B,2,0.2149095289374404,False,0.0,0.2149095289374404,1823.639729933812,2.577669418081996,True,2.577669418081996,0.48924845895810876,True,True,0.07560855151816326,True,275.0,D,B_D,1.5305363896370165,True,317.0
1521,1805,1805,304,D,2,1.5776694180819049,True,1.0,2.577669418081905,1826.2173993518936,5.366934588225149,False,5.366934588225149,3.2780850544090505,True,False,-0.44070339670244985,True,276.0,A,D_A,1.1202135152728954,False,318.0
1522,1806,1806,304,A,2,5.366934588225226,False,0.0,5.366934588225226,1831.584333940119,0.4172179584368223,False,0.4172179584368223,-1.6764894766976188,False,False,-0.5761513649967481,False,277.0,F,A_F,1.0032131908688748,False,318.0
1523,1807,1807,304,F,2,0.4172179584367269,False,0.0,0.4172179584367269,1832.001551898556,1.412928492063429,True,1.412928492063429,-0.6805108963381681,False,False,-0.05307005502788642,False,277.0,D,F_D,1.4835675561046475,False,318.0
1524,1829,1829,308,D,2,0.4129284920634143,True,1.0,1.4129284920634144,1833.4144803906192,0.3931372079759967,False,0.3931372079759967,-1.7000560118394934,False,False,-0.7519719949320307,False,277.0,C,D_C,0.9748074762314375,False,318.0
1525,1830,1830,308,C,2,0.3931372079760202,False,0.0,0.3931372079760202,1833.8076175985952,0.1301446567774746,False,0.1301446567774746,-1.9627867538359096,False,False,-0.5043031871948687,False,277.0,A,C_A,1.0680429040823864,False,318.0
1526,1831,1831,308,A,2,0.1301446567773917,False,0.0,0.1301446567773917,1833.9377622553727,0.0185873984635236,False,0.0185873984635236,-2.074164629963165,False,False,-0.5796320769126398,False,277.0,F,A_F,1.0032131908688748,False,318.0
1527,1832,1832,308,F,2,0.0185873984635039,False,0.0,0.0185873984635039,1833.956349653836,1.1489231394921262,True,1.1489231394921262,-0.9436954899952719,False,False,-0.42915830515129216,False,277.0,A,F_A,1.1660669327031683,False,318.0
1528,1838,1838,310,A,2,0.1489231394922085,True,1.0,1.1489231394922086,1835.1052727933284,0.1323265548649033,False,0.1323265548649033,-1.9599916312530072,False,False,-0.5827623526289467,False,277.0,F,A_F,1.0032131908688748,False,318.0
1529,1839,1839,310,F,2,0.132326554864952,False,0.0,0.132326554864952,1835.2375993481933,0.1077067414757948,False,0.1077067414757948,-1.984432339220772,False,False,-0.26180642452412917,False,277.0,F,F_F,1.2497975088439053,False,318.0
1530,1840,1840,310,F,2,0.1077067414757587,False,0.0,0.1077067414757587,1835.345306089669,0.374907576008809,False,0.374907576008809,-1.7170623385970711,False,False,-0.05929232041695487,False,277.0,D,F_D,1.4835675561046475,False,318.0
1531,1841,1841,310,D,2,0.3749075760088075,False,0.0,0.3749075760088075,1835.7202136656776,1.7721401505802987,False,1.7721401505802987,-0.3195746215050539,False,False,-0.6807046466301888,False,277.0,D,D_D,1.03272166864492,False,318.0
1532,1842,1842,310,D,2,1.7721401505803838,False,0.0,1.7721401505803838,1837.4923538162584,0.1847881944615892,False,0.1847881944615892,-1.9068128907714632,False,False,-0.3793382753058301,False,277.0,B,D_B,1.0289531194552268,False,318.0
1533,1843,1843,310,B,2,0.1847881944616999,False,0.0,0.1847881944616999,1837.67714201072,0.4437760464099938,False,0.4437760464099938,-1.6476280141915027,False,False,-0.29146954952231185,False,277.0,C,B_C,1.0851677445719075,False,318.0
1534,1844,1844,310,C,2,0.4437760464100263,False,0.0,0.4437760464100263,1838.1209180571295,0.8076836512504997,False,0.8076836512504997,-1.2834496737422416,False,False,-0.19311176466130964,False,277.0,E,C_E,0.8570236659249916,False,318.0
1535,1845,1845,310,E,2,0.8076836512503948,False,0.0,0.8076836512503948,1838.9286017083805,0.0099134294423492,False,0.0099134294423492,-2.080903061580593,False,False,-0.5303749870117207,False,277.0,A,E_A,1.0515877553114021,False,318.0
1536,1846,1846,310,A,2,0.0099134294423356,False,0.0,0.0099134294423356,1838.9385151378224,2.434158903935213,False,2.434158903935213,0.3434689749496389,True,False,-0.5760879083265994,True,277.0,F,A_F,1.0032131908688748,False,318.0
1537,1847,1847,310,F,2,2.4341589039352463,False,0.0,2.4341589039352463,1841.3726740417576,1.1743944484871918,True,1.1743944484871918,-0.9165956729788935,False,False,-0.4276995565315407,False,278.0,A,F_A,1.1660669327031683,False,318.0
1538,2004,2004,337,A,2,0.1743944484872931,True,1.0,1.1743944484872932,1842.547068490245,1.8334439909556293,False,1.8334439909556293,-0.25725141462360335,False,False,-0.5723440499082993,False,278.0,F,A_F,1.0032131908688748,False,318.0
1539,2005,2005,337,F,2,1.833443990955734,False,0.0,1.833443990955734,1844.3805124812009,0.3029439904098581,False,0.3029439904098581,-1.7876675166042864,False,False,-0.28339453850340424,False,278.0,F,F_F,1.2497975088439053,False,318.0
1540,2006,2006,337,F,2,0.3029439904097621,False,0.0,0.3029439904097621,1844.6834564716105,0.4069223937292463,False,0.4069223937292463,-1.6834555174701498,False,False,-0.06497691711983555,False,278.0,D,F_D,1.4835675561046475,False,318.0
1541,2007,2007,337,D,2,0.4069223937293541,False,0.0,0.4069223937293541,1845.09037886534,1.0004171909433808,False,1.0004171909433808,-1.0896999529705362,False,False,-0.6763120950759628,False,278.0,D,D_D,1.03272166864492,False,318.0
1542,2008,2008,337,D,2,1.0004171909434354,False,0.0,1.0004171909434354,1846.0907960562831,2.0380785028362425,False,2.0380785028362425,-0.05172617060776519,False,False,-0.716653533418581,False,278.0,E,D_E,0.847124683591519,False,318.0
1543,2009,2009,337,E,2,2.038078502836233,False,0.0,2.038078502836233,1848.1288745591196,0.3448183691918984,False,0.3448183691918984,-1.7450131380299916,False,False,-0.5358943748934966,False,278.0,A,E_A,1.0515877553114021,False,318.0
1544,2010,2010,337,A,2,0.3448183691918709,False,0.0,0.3448183691918709,1848.4736929283115,0.88020359834195,False,0.88020359834195,-1.209383468413273,False,False,-0.4923111605628223,False,278.0,B,A_B,0.9282020743125177,False,318.0
1545,2011,2011,337,B,2,0.880203598341905,False,0.0,0.880203598341905,1849.3538965266528,1.003717543679841,False,1.003717543679841,-1.0855538375696494,False,False,-0.2956301144724309,False,278.0,C,B_C,1.0851677445719075,False,318.0
1546,2012,2012,337,C,2,1.0037175436798065,False,0.0,1.0037175436798065,1850.357614070333,2.9882242034107094,False,2.9882242034107094,0.8992641022382593,True,False,-0.6426985574365057,True,278.0,F,C_F,1.0253450698885764,False,318.0
1547,2013,2013,337,F,2,2.988224203410742,False,0.0,2.988224203410742,1853.345838273744,1.150267007117236,True,1.150267007117236,-0.9395087552817372,False,False,-0.06617344636643674,False,279.0,D,F_D,1.4835675561046475,False,318.0
1548,2036,2036,342,D,2,0.1502670071172004,True,1.0,1.1502670071172003,1854.496105280861,2.61776174143688,False,2.61776174143688,0.5282819167721438,True,False,-0.403527666411748,True,279.0,A,D_A,1.1202135152728954,False,318.0
1549,2037,2037,342,A,2,2.617761741436973,False,0.0,2.617761741436973,1857.1138670222977,0.1925518619120794,False,0.1925518619120794,-1.8973811519745736,False,False,-0.5742690150969195,False,280.0,F,A_F,1.0032131908688748,False,318.0
1550,2038,2038,342,F,2,0.192551861912074,False,0.0,0.192551861912074,1857.30641888421,3.8264880768008425,False,3.8264880768008425,1.7367523184475049,True,False,-0.40347578725354416,True,280.0,A,F_A,1.1660669327031683,False,318.0
1551,2039,2039,342,A,2,3.8264880768008207,False,0.0,3.8264880768008207,1861.1329069610108,0.1195832945577421,False,0.1195832945577421,-1.9720344158331833,False,False,-0.5774210959729718,False,281.0,F,A_F,1.0032131908688748,False,318.0
1552,2040,2040,342,F,2,0.1195832945576697,False,0.0,0.1195832945576697,1861.2524902555683,3.948368339146782,True,3.948368339146782,1.8569217829367353,True,False,-0.050555146707870646,True,281.0,D,F_D,1.4835675561046475,False,318.0
1553,2157,2157,364,D,2,2.9483683391467426,True,1.0,3.948368339146743,1865.2008585947156,0.3791475837899725,False,0.3791475837899725,-1.714356651352083,False,False,-0.7598509223585109,False,282.0,C,D_C,0.9748074762314375,False,318.0
1554,2158,2158,364,C,2,0.3791475837900396,False,0.0,0.3791475837900396,1865.5800061785053,1.6838095082944164,False,1.6838095082944164,-0.40944174952840395,False,False,-0.49002392228965097,False,282.0,A,C_A,1.0680429040823864,False,318.0
1555,2159,2159,364,A,2,1.683809508294454,False,0.0,1.683809508294454,1867.2638156868,0.587132367655613,False,0.587132367655613,-1.5059685730082717,False,False,-0.5785393357564127,False,282.0,F,A_F,1.0032131908688748,False,318.0
1556,2160,2160,364,F,2,0.587132367655534,False,0.0,0.587132367655534,1867.8509480544556,2.867339216482605,False,2.867339216482605,0.774531639347932,True,False,-0.3884496284335759,True,282.0,A,F_A,1.1660669327031683,False,318.0
1557,2161,2161,364,A,2,2.867339216482703,False,0.0,2.867339216482703,1870.718287270938,0.9588315563403284,False,0.9588315563403284,-1.134655741686478,False,False,-0.57832001390205,False,283.0,F,A_F,1.0032131908688748,False,318.0
1558,2162,2162,364,F,2,0.9588315563403376,False,0.0,0.9588315563403376,1871.6771188272785,0.6127779872365409,False,0.6127779872365409,-1.4803973823986474,False,False,-0.39276144005792757,False,283.0,A,F_A,1.1660669327031683,False,318.0
1559,2163,2163,364,A,2,0.6127779872366246,False,0.0,0.6127779872366246,1872.2898968145148,0.2080129076309731,False,0.2080129076309731,-1.884866057420758,False,False,-0.5810663189660563,False,283.0,F,A_F,1.0032131908688748,False,318.0
1560,2164,2164,364,F,2,0.2080129076310735,False,0.0,0.2080129076310735,1872.4979097221456,0.5510735506131823,False,0.5510735506131823,-1.5416031576236926,False,False,-0.397501412673521,False,283.0,A,F_A,1.1660669327031683,False,318.0
1561,2165,2165,364,A,2,0.5510735506132681,False,0.0,0.5510735506132681,1873.048983272759,0.9584843038153394,False,0.9584843038153394,-1.1339056078659824,False,False,-0.5808319702732442,False,283.0,F,A_F,1.0032131908688748,False,318.0
1562,2166,2166,364,F,2,0.958484303815228,False,0.0,0.958484303815228,1874.0074675765743,1.0597961400651457,True,1.0597961400651457,-1.0322827814281998,False,False,-0.051898803404062166,False,283.0,D,F_D,1.4835675561046475,False,318.0
1563,2229,2229,375,D,2,0.0597961400652371,True,1.0,1.0597961400652371,1875.0672637166397,0.4611831703898588,False,0.4611831703898588,-1.6305918136669373,False,False,-0.7180287048073762,False,283.0,E,D_E,0.847124683591519,False,318.0
1564,2230,2230,375,E,2,0.4611831703899479,False,0.0,0.4611831703899479,1875.5284468870293,0.882890914099562,False,0.882890914099562,-1.2086145814305782,False,False,-0.5345474527039424,False,283.0,A,E_A,1.0515877553114021,False,318.0
1565,2231,2231,375,A,2,0.8828909140996494,False,0.0,0.8828909140996494,1876.4113378011289,0.9628208761923815,False,0.9628208761923815,-1.1283726529556226,False,False,-0.7369346191256314,False,283.0,D,A_D,0.902478125896434,False,318.0
1566,2232,2232,375,D,2,0.9628208761924746,False,0.0,0.9628208761924746,1877.3741586773208,0.4144393669953388,False,0.4144393669953388,-1.6764443571738337,False,False,-0.3800526287605237,False,283.0,B,D_B,1.0289531194552268,False,318.0
1567,2233,2233,375,B,2,0.4144393669953465,False,0.0,0.4144393669953465,1877.7885980443168,1.666162325561345,True,1.666162325561345,-0.4244628938836206,False,True,0.081529212053161,False,283.0,D,B_D,1.5305363896370165,True,318.0
1568,2244,2244,377,D,2,0.6661623255612741,True,1.0,1.666162325561274,1879.454760369878,1.6981924249871554,False,1.6981924249871554,-0.39227765324582364,False,False,-0.734963127368509,False,283.0,C,D_C,0.9748074762314375,False,319.0
1569,2245,2245,377,C,2,1.698192424987161,False,0.0,1.698192424987161,1881.152952794865,1.3693954298144035,False,1.3693954298144035,-0.7209326999224039,False,False,-0.48307453012683466,False,283.0,A,C_A,1.0680429040823864,False,319.0
1570,2246,2246,377,A,2,1.3693954298142923,False,0.0,1.3693954298142923,1882.5223482246795,1.4978248335712578,False,1.4978248335712578,-0.5922535813156307,False,False,-0.577851435217615,False,283.0,F,A_F,1.0032131908688748,False,319.0
1571,2247,2247,377,F,2,1.497824833571349,False,0.0,1.497824833571349,1884.0201730582507,0.4646614669145492,False,0.4646614669145492,-1.6252033245264759,False,False,-0.40191523658968387,False,283.0,A,F_A,1.1660669327031683,False,319.0
1572,2248,2248,377,A,2,0.4646614669145476,False,0.0,0.4646614669145476,1884.4848345251653,0.1333598567280205,False,0.1333598567280205,-1.9562363440504043,False,False,-0.5808483326957657,False,283.0,F,A_F,1.0032131908688748,False,319.0
1573,2249,2249,377,F,2,0.1333598567280033,False,0.0,0.1333598567280033,1884.618194381893,0.3820724898184835,False,0.3820724898184835,-1.707350365920362,False,False,-0.40784920750227216,False,283.0,A,F_A,1.1660669327031683,False,319.0
1574,2250,2250,377,A,2,0.3820724898185503,False,0.0,0.3820724898185503,1885.000266871712,4.226157601515979,False,4.226157601515979,2.1369841247971375,True,False,-0.567891812617422,True,283.0,F,A_F,1.0032131908688748,False,319.0
1575,2251,2251,377,F,2,4.2261576015159,False,0.0,4.2261576015159,1889.226424473228,1.1758554598504816,True,1.1758554598504816,-0.9157977785713598,False,True,0.47445909926528906,False,284.0,B,F_B,2.0897405538147455,True,319.0
1576,2252,2252,378,B,2,0.1758554598505933,True,1.0,1.1758554598505933,1890.4022799330785,2.309103650703946,False,2.309103650703946,0.21773777103711645,True,True,0.08778120733140682,True,284.0,D,B_D,1.5305363896370165,True,320.0
1577,2253,2253,378,D,2,2.3091036507039053,False,0.0,2.3091036507039053,1892.7113835837824,0.5196863933922486,False,0.5196863933922486,-1.5718795808230523,False,False,-0.3842170359200665,False,285.0,B,D_B,1.0289531194552268,False,321.0
1578,2254,2254,378,B,2,0.519686393392358,False,0.0,0.519686393392358,1893.2310699771745,1.483417417814053,True,1.483417417814053,-0.6078702273561554,False,True,0.08625604705378098,False,285.0,D,B_D,1.5305363896370165,True,321.0
1579,2309,2309,388,D,2,0.4834174178140946,True,1.0,1.4834174178140946,1894.7144873949885,0.4213908467236251,False,0.4213908467236251,-1.669679455628632,False,False,-0.7217655948871945,False,285.0,E,D_E,0.847124683591519,False,322.0
1580,2310,2310,388,E,2,0.4213908467237121,False,0.0,0.4213908467237121,1895.135878241712,1.5834981516472908,False,1.5834981516472908,-0.5073138898436116,False,False,-0.5285930684825857,False,285.0,A,E_A,1.0515877553114021,False,322.0
1581,2311,2311,388,A,2,1.583498151647396,False,0.0,1.583498151647396,1896.7193763933597,0.9810814620495876,False,0.9810814620495876,-1.1095462918625412,False,False,-0.7340798363344982,False,285.0,D,A_D,0.902478125896434,False,322.0
1582,2312,2312,388,D,2,0.9810814620496984,False,0.0,0.9810814620496984,1897.700457855409,1.0472224465313502,False,1.0472224465313502,-1.0430996770503524,False,False,-0.384579290908045,False,285.0,B,D_B,1.0289531194552268,False,322.0
1583,2313,2313,388,B,2,1.0472224465312523,False,0.0,1.0472224465312523,1898.7476803019404,4.96765200173968,True,4.96765200173968,2.8776306679328254,True,True,0.11587734236029079,True,285.0,D,B_D,1.5305363896370165,True,322.0
1584,2341,2341,393,D,2,3.967652001739783,True,1.0,4.967652001739783,1903.71533230368,0.3836684883021917,False,0.3836684883021917,-1.7101719415906809,False,False,-0.7453330336229056,False,286.0,C,D_C,0.9748074762314375,False,323.0
1585,2342,2342,393,C,2,0.3836684883022168,False,0.0,0.3836684883022168,1904.0990007919825,0.365942603277972,False,0.365942603277972,-1.7276484254995026,False,False,-0.4942639011337988,False,286.0,A,C_A,1.0680429040823864,False,323.0
1586,2343,2343,393,A,2,0.3659426032780807,False,0.0,0.3659426032780807,1904.46494339526,0.1433588765564764,False,0.1433588765564764,-1.949987420288081,False,False,-0.5711588544567284,False,286.0,F,A_F,1.0032131908688748,False,323.0
1587,2344,2344,393,F,2,0.1433588765565698,False,0.0,0.1433588765565698,1904.608302271817,0.4456147376170065,False,0.4456147376170065,-1.6475549502145252,False,False,-0.4131593405971845,False,286.0,A,F_A,1.1660669327031683,False,323.0
1588,2345,2345,393,A,2,0.4456147376169008,False,0.0,0.4456147376169008,1905.0539170094337,0.1255990262602608,False,0.1255990262602608,-1.9673082418170087,False,False,-0.5741707970120735,False,286.0,F,A_F,1.0032131908688748,False,323.0
1589,2346,2346,393,F,2,0.1255990262601501,False,0.0,0.1255990262601501,1905.179516035694,0.1078098518221395,False,0.1078098518221395,-1.9849280295854834,False,False,-0.42107651827279713,False,286.0,A,F_A,1.1660669327031683,False,323.0
1590,2347,2347,393,A,2,0.1078098518221283,False,0.0,0.1078098518221283,1905.287325887516,0.2008861721078574,False,0.2008861721078574,-1.8916893848539607,False,False,-0.5768645903436083,False,286.0,F,A_F,1.0032131908688748,False,323.0
1591,2348,2348,393,F,2,0.2008861721079433,False,0.0,0.2008861721079433,1905.488212059624,1.3495099683023,True,1.3495099683023,-0.7428706753578935,False,True,0.45375775800950646,False,286.0,B,F_B,2.0897405538147455,True,323.0
1592,2398,2398,401,B,2,0.3495099683022671,True,1.0,1.349509968302267,1906.8377220279265,0.3732186881129564,False,0.3732186881129564,-1.7189098537056338,False,True,0.10485030615170787,False,286.0,D,B_D,1.5305363896370165,True,324.0
1593,2399,2399,401,D,2,0.3732186881129573,False,0.0,0.3732186881129573,1907.2109407160392,0.2064837476100365,False,0.2064837476100365,-1.8854004586880069,False,False,-0.39071065841629027,False,286.0,B,D_B,1.0289531194552268,False,325.0
1594,2400,2400,401,B,2,0.2064837476099781,False,0.0,0.2064837476099781,1907.4174244636488,1.3224330950502008,True,1.3224330950502008,-0.7692551769531679,False,True,0.10182003908554615,False,286.0,D,B_D,1.5305363896370165,True,325.0
1595,2610,2610,436,D,2,0.322433095050157,True,1.0,1.322433095050157,1908.7398575586997,1.4626543361609947,False,1.4626543361609947,-0.6287762699679891,False,False,-0.7145942463105023,False,286.0,E,D_E,0.847124683591519,False,326.0
1596,2611,2611,436,E,2,1.4626543361609237,False,0.0,1.4626543361609237,1910.2025118948604,1.3136177796616266,False,1.3136177796616266,-0.7775908523415036,False,False,-0.5252897417008058,False,286.0,A,E_A,1.0515877553114021,False,326.0
1597,2612,2612,436,A,2,1.3136177796615387,False,0.0,1.3136177796615387,1911.516129674522,3.2946141774518765,False,3.2946141774518765,1.2036645555523244,True,False,-0.7000494787530561,True,286.0,D,A_D,0.902478125896434,False,326.0
1598,2613,2613,436,D,2,3.294614177451934,False,0.0,3.294614177451934,1914.810743851974,0.5344277501451415,False,0.5344277501451415,-1.5576465668780326,False,False,-0.3943638669545144,False,287.0,B,D_B,1.0289531194552268,False,326.0
1599,2614,2614,436,B,2,0.5344277501451421,False,0.0,0.5344277501451421,1915.345171602119,1.3365282783947805,True,1.3365282783947805,-0.7552691710257724,False,True,0.35983669746318436,False,287.0,B,B_B,1.9246723147232576,True,326.0
1600,2670,2670,446,B,2,0.3365282783947812,True,1.0,1.3365282783947812,1916.6816998805136,0.3386737678954432,False,0.3386737678954432,-1.7528701572481964,False,True,0.0904718850812789,False,287.0,D,B_D,1.5305363896370165,True,327.0
1601,2671,2671,446,D,2,0.338673767895547,False,0.0,0.338673767895547,1917.0203736484093,0.3943178024687768,False,0.3943178024687768,-1.6969917800628846,False,False,-0.3999179686768164,False,287.0,B,D_B,1.0289531194552268,False,328.0
1602,2672,2672,446,B,2,0.3943178024688202,False,0.0,0.3943178024688202,1917.414691450878,1.4934495562577013,True,1.4934495562577013,-0.5976121345817758,False,True,0.08907968522403831,False,287.0,D,B_D,1.5305363896370165,True,328.0
1603,2686,2686,449,D,2,0.4934495562576141,True,1.0,1.4934495562576142,1918.908141007136,4.193131379895931,False,4.193131379895931,2.1022814277202344,True,False,-0.6801813740170249,True,287.0,E,D_E,0.847124683591519,False,329.0
1604,2687,2687,449,E,2,4.193131379895966,False,0.0,4.193131379895966,1923.101272387032,1.2210576759202922,False,1.2210576759202922,-0.8721663605773715,False,False,-0.5236654479092431,False,288.0,A,E_A,1.0515877553114021,False,329.0
1605,2688,2688,449,A,2,1.2210576759203406,False,0.0,1.2210576759203406,1924.322330062952,0.9413820499119084,False,0.9413820499119084,-1.1515663494671728,False,False,-0.6990572636157352,False,288.0,D,A_D,0.902478125896434,False,329.0
1606,2689,2689,449,D,2,0.9413820499118408,False,0.0,0.9413820499118408,1925.263712112864,0.3627509577997898,False,0.3627509577997898,-1.7298942068695764,False,False,-0.40454791490772224,False,288.0,B,D_B,1.0289531194552268,False,329.0
1607,2690,2690,449,B,2,0.3627509577998591,False,0.0,0.3627509577998591,1925.626463070664,1.201013353831513,True,1.201013353831513,-0.8913918514285255,False,True,0.7346728389734023,False,288.0,F,B_F,2.046516098224725,True,329.0
1608,2808,2808,470,F,2,0.2010133538314791,True,1.0,1.2010133538314791,1926.8274764244952,0.084533949637489,False,0.084533949637489,-2.0075930311121306,False,False,-0.4305227180730542,False,288.0,A,F_A,1.1660669327031683,False,330.0
1609,2809,2809,470,A,2,0.0845339496375075,False,0.0,0.0845339496375075,1926.9120103741327,0.8547079769182346,False,0.8547079769182346,-1.2372677646421595,False,False,-0.5785066528257414,False,288.0,F,A_F,1.0032131908688748,False,330.0
1610,2810,2810,470,F,2,0.854707976918195,False,0.0,0.854707976918195,1927.766718351051,1.310660955882895,False,1.310660955882895,-0.7810115539522098,False,False,-0.052029921577085414,False,288.0,D,F_D,1.4835675561046475,False,330.0
1611,2811,2811,470,D,2,1.310660955882889,False,0.0,1.310660955882889,1929.0773793069336,1.1829223477038795,False,1.1829223477038795,-0.9084927137271257,False,False,-0.6643183439755662,False,288.0,D,D_D,1.03272166864492,False,330.0
1612,2812,2812,470,D,2,1.1829223477037891,False,0.0,1.1829223477037891,1930.2603016546375,0.790250705019389,False,0.790250705019389,-1.3008842337426736,False,False,-0.6810616546250312,False,288.0,E,D_E,0.847124683591519,False,330.0
1613,2813,2813,470,E,2,0.7902507050193711,False,0.0,0.7902507050193711,1931.050552359657,3.074781274980978,False,3.074781274980978,0.983947173749447,True,False,-0.255599835197305,True,288.0,B,E_B,1.0178222232259495,False,330.0
1614,2814,2814,470,B,2,3.0747812749809023,False,0.0,3.0747812749809023,1934.125333634638,1.60376479197339,False,1.60376479197339,-0.4879377058812153,False,True,0.28805245136747426,False,289.0,A,B_A,1.6622395202760467,True,330.0
1615,2815,2815,470,A,2,1.6037647919733122,False,0.0,1.6037647919733122,1935.7290984266117,2.575419444700856,False,2.575419444700856,0.4838911134265995,True,True,0.12945417270753934,True,289.0,C,A_C,1.2838322655989685,False,331.0
1616,2816,2816,470,C,2,2.575419444700844,False,0.0,2.575419444700844,1938.3045178713123,0.2732490935861733,False,0.2732490935861733,-1.8186755444438445,False,False,-0.6620419097400416,False,290.0,F,C_F,1.0253450698885764,False,331.0
1617,2817,2817,470,F,2,0.2732490935862333,False,0.0,0.2732490935862333,1938.5777669648985,3.202980203492644,True,3.202980203492644,1.111270099247598,True,False,-0.2366939911850805,True,290.0,F,F_F,1.2497975088439053,False,331.0
1618,2838,2838,474,F,2,2.202980203492543,True,1.0,3.202980203492543,1941.7807471683911,2.2114369351829737,False,2.2114369351829737,0.11872189114086096,True,False,-0.047848118430945386,True,291.0,D,F_D,1.4835675561046475,False,331.0
1619,2839,2839,474,D,2,2.2114369351829968,False,0.0,2.2114369351829968,1943.992184103574,0.8912744347742318,False,0.8912744347742318,-1.2015690634380123,False,False,-0.40649605277896117,False,292.0,A,D_A,1.1202135152728954,False,331.0
